,ticker,morningstar_name,year,capex,eoy_price,eps,ltdebt,marketcap,ppe,revenue,roe,stdebt,assets,liabilities
30684,EQN1,equinox minerals,2013,,,,,,,,,,,
30685,EQR,eq resources,2013,-582281.0,0.05,-1.8,,14942639.48,5726725.0,2995284.0,-0.3505,,15390647.0,1277146.0
30686,EQS,equity story,2013,,,,,,,,,,,
30687,EQT,eqt,2013,-2894591.0,14.9,96.66,,134839352.9,,,0.13849999999999998,,70369825.0,7779825.0
30688,EQX,equatorial resources,2013,-207244.0,0.48,-27.71,,58504969.44,4932050.0,,-0.5287,,65452428.0,3496287.0
30689,ERA,energy resources of australia,2013,-91133000.0,1.26,-26.24,,652333578.12,530346000.0,357071000.0,-0.1294,,1627561000.0,693539000.0
30690,ERC,eircom,2013,,,,,,,,,,,
30691,ERD,eroad,2013,,,,,,,,,,,
30692,ERF,elanor retail property fund,2013,,,,,,,,,,,
30693,ERG,eneco refresh,2013,-260847.0,0.03,-0.08,25452.0,2851538.8,1919847.0,6903869.0,-0.0216,291098.0,4679978.0,1198669.0
30694,ERL,empire resources,2013,-974143.0,0.02,-0.96,,2746334.74,6360.0,,-2.5995,,762748.0,154109.0
30695,ERM,emmerson resources,2013,-5039897.0,0.04,-1.84,,9120482.46,5872905.0,39043.0,-0.17120000000000002,,28995216.0,997646.0
30696,ERS,environmental recovery services,2013,,,,,,,,,,,
30697,ERTH,betashares climate change innovation etf,2013,,,,,,,,,,,
30698,ERW,errawarra resources,2013,,,,,,,,,,,
30699,ERX,exore resources,2013,-1131420.0,,-0.1,,2591617.19,7364.0,75315.0,-0.948,,2948220.0,456665.0
30700,ESE,esense-lab,2013,,,,,,,,,,,
30701,ESG,eastern star gas,2013,,,,,,,,,,,
30702,ESGI,vaneck msci international sustainable equity etf,2013,,,,,,,,,,,
30703,ESK,etherstack plc,2013,-4029950.0,0.56,-16.01,,17909239.04,262628.0,5811354.0,-0.7359,,16274027.0,9317165.0
30704,ESL,eco systems,2013,-34550.0,0.05,-4.64,,6019218.9,42188.0,,-1.2209999999999999,,3949328.0,967038.0
30705,ESL1,earth sanctuaries,2013,,,,,,,,,,,
30706,ESPO,vaneck video gaming and esports etf,2013,,,,,,,,,,,
30707,ESR,estrella resources,2013,-1853912.0,0.12,-2.71,,10452120.0,46816.0,26683.0,-0.5992999999999999,,4122445.0,190662.0
30708,ESS,essential metals,2013,-4341241.0,0.01,-0.36,,6785673.5,70918.0,27190.0,-0.1549,,12417099.0,374608.0
30709,ESS1,essa australia,2013,,,,,,,,,,,
30710,ESTX,etfs euro stoxx 50 etf,2013,,,,,,,,,,,
30711,ETF,ubs iq morningstar australia quality etf,2013,,20.21,2470.03,,5861647.77,,,,,124926000.0,124926000.0
30712,ETHI,betashares global sustainability leaders etf,2013,,,,,,,,,,,
30713,ETPMAG,etfs physical silver,2013,,,,,,,,,,,
30714,ETR,etrade australia,2013,,,,,,,,,,,
30715,EUR,european lithium,2013,,0.01,-0.75,,2418903.6,4541796.0,,-0.6004999999999999,38185.0,5261174.0,227606.0
30716,EUZ,europa metals,2013,-1105.0,0.01,-0.6,,4502489.39,73488.0,326711.0,-1.0192,,2174723.0,309231.0
30717,EV1,evolution energy minerals,2013,,,,,,,,,,,
30718,EVE,eve health,2013,-499386.0,,-4.45,,1552526.27,,,-2.1323,,8125044.0,77957.0
30719,EVF,evergreen forests,2013,,,,,,,,,,,
30720,EVM,enviromission,2013,,0.03,-0.33,,12125381.84,477.0,381996.0,1.6975,66487.0,3200811.0,4037760.0
30721,EVN,evolution mining,2013,-435905000.0,0.57,-43.43,125933000.0,403613003.73,276058000.0,605396000.0,0.1018,8526000.0,1030064000.0,274715000.0
30722,EVO,evolve education,2013,,,,,,,,,,,
30723,EVR,ev resources,2013,0.0,0.02,-5.88,1300000.0,5332854.65,2185.0,,-13.2732,2941400.0,11228714.0,10833390.0
30724,EVR1,endeavour mining,2013,-238667858.0,0.48,-90.06,320658247.0,200325997.1,1159196468.0,576636119.0,0.1588,1282968.0,1423774027.0,561563477.0
30725,EVS,envirosuite,2013,-295000.0,0.05,1.04,1876000.0,4734220.7,608000.0,12822000.0,0.126,266000.0,12775000.0,4645000.0
30726,EVT,event hospitality and entertainment,2013,-74476000.0,8.27,54.35,78469000.0,1305857222.83,759565000.0,805721000.0,0.0882,452000.0,1180402000.0,280759000.0
30727,EVZ,evz,2013,-749994.0,0.06,0.43,176188.0,11464167.77,5586374.0,57293317.0,0.0358,11758306.0,49214443.0,24337859.0
30728,EWC,energy world,2013,-190442048.0,0.39,1.02,340661994.0,676325002.08,841552560.0,143339083.0,0.0286,91591374.0,1229053369.0,601182749.0
30729,EWE,east west energy,2013,-1707132.0,0.01,-0.48,,4056927.36,196036.0,3000.0,-0.1192,,10503266.0,271215.0
30730,EWN,erawan company,2013,,,,,,,,,,,
30731,EX1,exopharm,2013,,,,,,,,,,,
30732,EX20,betashares australian ex-20 portfolio diversifier etf,2013,,,,,,,,,,,
30733,EXC,exterra resources,2013,-989.0,0.02,-1.46,,3623059.88,5276290.0,273133.0,-0.3055,,6456684.0,73055.0
30734,EXG,excelsior gold,2013,-7032289.0,0.09,-0.46,,35239166.04,266587.0,,-0.0732,,24392260.0,475844.0
30735,EXL,elixinol wellness,2013,,,,,,,,,,,
30736,EXL1,excel coal,2013,,,,,,,,,,,
30737,EXO,ennox,2013,,0.04,-11.18,90150.0,1322566.4,,,-1.9635,,3934789.0,2283212.0
30738,EXP,experience co,2013,,,,,,,,,,,
30739,EXR,elixir energy,2013,-981664.0,0.02,-0.75,,4436010.19,107494.0,276207.0,-0.4855,,5870639.0,1571967.0
30740,EXS,exco resources,2013,,,,,,,,,,,
30741,EXT,extract resources,2013,,,,,,,,,,,
30742,EXU,explaurum,2013,-2270957.0,0.01,-4.13,,801715.56,30422.0,16308.0,-2.2633,,981965.0,30379.0
30743,EYE,nova eye medical,2013,-2899000.0,0.2,-0.96,968000.0,16982069.0,2473000.0,43074000.0,-0.0265,6369000.0,47346000.0,16517000.0
30744,EZL,euroz hartleys,2013,-15275.0,1.0,4.38,,143814479.0,,,0.04650000000000001,,128836570.0,11084427.0
30745,EZZ,ezz life science,2013,,,,,,,,,,,
30746,F100,betashares ftse 100 etf,2013,,,,,,,,,,,
30747,FAC,facilitate digital,2013,-2076030.0,0.02,-0.59,,4502151.04,68564.0,5228407.0,-0.10310000000000001,93379.0,8636399.0,2135469.0
30748,FAIR,betashares australian sustainability leaders etf,2013,,,,,,,,,,,
30749,FAL,falcon metals,2013,,,,,,,,,,,
30750,FAN,fantastic,2013,-6284000.0,1.97,13.15,21924000.0,202396889.86,36813000.0,448052000.0,0.1249,3400000.0,184461000.0,76316000.0
30751,FANG,etfs fang+ etf,2013,,,,,,,,,,,
30752,FAR,far,2013,-1378090.0,0.04,-0.32,,99993869.68,2357382.0,155540.0,-0.2631,,32789458.0,2558168.0
30753,FAS,fairstar resources,2013,,0.01,-1.39,17538.0,10737175.02,302091.0,325260.0,2.0987999999999998,7113683.0,4169746.0,11384256.0
30754,FAU,first au,2013,0.0,0.04,-0.32,,674055.0,,,-0.0332,,1470360.0,38828.0
30755,FBR,fbr,2013,0.0,0.01,-0.26,500000.0,1204846.11,0.0,,41.88270000000001,,613679.0,623132.0
30756,FBU,fletcher building,2013,-196276640.0,7.14,40.09,1478392721.0,4898728488.78,1904641563.0,7187263078.0,0.0926,121304018.0,5983489175.0,2989638615.0
30757,FCC,first cobalt corp,2013,,,,,,,,,,,
30758,FCG,frontier capital,2013,0.0,0.3,-1.51,,26100000.0,755501.0,38736.0,-0.9484999999999999,,2328013.0,965806.0
30759,FCL,fineos   plc,2013,,,,,,,,,,,
30760,FCO,farsands solutions,2013,,,,,,,,,,,
30761,FCT,firstwave cloud technology,2013,-495435.0,0.08,-3.1,,3372922.18,33856.0,800.0,-0.2983,,4740525.0,124344.0
30762,FDM,freedom oil and gas,2013,-34540161.0,0.36,0.91,1233423.0,162981630.36,82863611.0,27490026.0,0.0341,4586522.0,141604312.0,22549865.0
30763,FDR,finder energy,2013,,,,,,,,,,,
30764,FDR1,federation,2013,,,,,,,,,,,
30765,FDV,frontier digital ventures,2013,,,,,,,,,,,
30766,FDX,frontier diamonds,2013,,,,,,,,,,,
30767,FE8,faster enterprises,2013,,,,,,,,,,,
30768,FEA,forest enterprises australia,2013,,,,,,,,,,,
30769,FEG,far east gold,2013,,,,,,,,,,,
30770,FEI,fe investments,2013,,0.06,-0.02,,4039260.66,,,0.0701,,56355.0,259520.0
30771,FEMX,fidelity global emerging markets fund (managed fund),2013,,,,,,,,,,,
30772,FEX,fenix resources,2013,-364619.0,0.01,-0.71,,2483892.01,29737.0,650.0,-0.2036,,7214863.0,44593.0
30773,FFC,farmaforce,2013,,,,,,,,,,,
30774,FFF,forbidden foods,2013,,,,,,,,,,,
30775,FFG,fatfish,2013,,,,,,,,,,,
30776,FFI,ffi,2013,-1478292.0,3.85,34.73,,32449959.85,12153530.0,31145096.0,0.1094,,36210182.0,9804202.0
30777,FFL1,freedom,2013,,,,,,,,,,,
30778,FFR,firefly resources,2013,-1556.0,0.01,-1.07,,1548717.72,8958.0,6280.0,-1.6885,,1515179.0,124674.0
30779,FFT,future first technologies,2013,,,,,,,,,,,
30780,FFX,firefinch,2013,-1599021.0,0.02,-0.27,,13770851.43,0.0,,-0.1043,,11768664.0,1042092.0
30781,FG1,flynn gold,2013,,,,,,,,,,,
30782,FGE,forge,2013,-19521000.0,4.2,73.02,14547000.0,361909858.8,71546000.0,1055341000.0,0.2948,11139000.0,464210000.0,250784000.0
30783,FGF,first growth funds,2013,,,-0.65,,83170.32,,,0.14429999999999998,,329964.0,2584084.0
30784,FGG,future generation global investment company,2013,,,,,,,,,,,
30785,FGI,flat glass industries,2013,-443000.0,0.03,-5.33,77000.0,2010541.17,6071000.0,25169000.0,-0.2318,2668000.0,17245000.0,7805000.0
30786,FGL,frugl,2013,0.0,,-0.02,,3141972.24,44770.0,10136.0,-0.7311,,700995.0,186053.0
30787,FGL1,foster's,2013,,,,,,,,,,,
30788,FGR,first graphene,2013,-82443.0,0.14,-11.92,429637.0,8228234.56,5139.0,117086.0,-3.6732,,1659401.0,718910.0
30789,FGX,future generation investment company,2013,0.0,0.01,27.12,,6828074.0,,,1.3202,,128715000.0,1218000.0
30790,FHE,frontier energy,2013,,0.21,-0.53,,19533027.57,34411.0,57048.0,-0.6191,,1612472.0,59589.0
30791,FHF,f h faulding & co,2013,,,,,,,,,,,
30792,FHL,formida,2013,,,,,,,,,,,
30793,FHS,freehill mining,2013,0.0,0.02,-0.02,,18968299.73,,,0.23989999999999997,1027759.0,478499.0,1059003.0
30794,FID,fiducian,2013,-404000.0,1.02,10.07,,32320739.73,,,0.1783,,22446000.0,4126000.0
30795,FIF,franked income fund (the),2013,,,,,,,,,,,
30796,FIG,freedom insurance,2013,,,,,,,,,,,
30797,FIJ,fiji kava,2013,,,,,,,,,,,
30798,FIN,fin resources,2013,-1795485.0,0.01,-0.1,,8625506.62,12146.0,5348.0,-0.062,,10158461.0,1010751.0
30799,FIT,fitgenes,2013,0.0,0.01,-0.18,226271.0,4254446.12,643.0,,0.8592,,63168.0,617304.0
30800,FIT1,flinders industrial property trust,2013,0.0,0.01,-0.18,226271.0,4254446.12,,,0.8592,,63168.0,617304.0
30801,FLC,fluence,2013,-296000.0,0.02,-10.46,163000.0,2254863.09,100000.0,5406000.0,1.2297,25521000.0,29015000.0,40578000.0
30802,FLK,folkestone,2013,-36000.0,0.16,0.32,,59245779.84,,,0.024900000000000002,,58924000.0,11659000.0
30803,FLN,freelancer,2013,,,,,,593000.0,,0.0,,39516000.0,18785000.0
30804,FLOT,vaneck australian floating rate etf,2013,,,,,,,,,,,
30805,FLR,frankland river olive company,2013,-11740.0,,-0.25,6949641.0,2275721.83,9452152.0,2275550.0,-0.048600000000000004,396932.0,28583588.0,8254590.0
30806,FLT,flight centre travel,2013,-51396000.0,39.33,245.55,2636000.0,3949783133.58,158683000.0,1969244000.0,0.2398,43550000.0,2372544000.0,1346350000.0
30807,FLX,felix,2013,,,,,,,,,,,
30808,FLX1,felix resources,2013,,,,,,,,,,,
30809,FME,future metals nl,2013,-6440318.0,0.05,-0.07,,11901774.17,5398.0,486493.0,-0.004,,45190194.0,82058.0
30810,FMG,fortescue metals,2013,-6851752021.0,3.04,72.3,13461994609.0,9465946379.04,18215633423.0,9068463611.0,0.2914,221024258.0,22498113207.0,16795687331.0
30811,FMH,finemore,2013,,,,,,,,,,,
30812,FML,focus minerals,2013,-36443000.0,0.01,-2.47,514000.0,127923262.28,80394000.0,216031000.0,-0.5722999999999999,9808000.0,323350000.0,60461000.0
30813,FMS,flinders mines,2013,-8544261.0,0.03,-0.68,,52817711.72,1083841.0,20246.0,-0.1924,,65813914.0,1235361.0
30814,FNC,foundation healthcare,2013,,,,,,,,,,,
30815,FND,finders resources,2013,-6193000.0,0.21,-4.9,,107402111.88,42842000.0,315000.0,-0.40130000000000005,,53596000.0,7401000.0
30816,FNX,finexia financial,2013,,0.04,-0.57,,43754.57,,,1.2872,,9990.0,15000.0
30817,FOA,foodland associated,2013,,,,,,,,,,,
30818,FOD,the food revolution,2013,-2527026.0,0.05,-3.65,,2662425.0,54768.0,,-0.3558,,4115582.0,333452.0
30819,FOL,futureone,2013,,,,,,,,,,,
30820,FOOD,betashares global agriculture etf - currency hedged,2013,,,,,,,,,,,
30821,FOR,forager australian shares fund,2013,,,,,,,,,,,
30822,FOS,fos capital,2013,,,,,,,,,,,
30823,FOX,"twenty-first century fox, inc",2013,-670619946.0,31.47,327.42,17596765498.0,74994279027.75,3050134770.0,33995687331.0,0.40399999999999997,147708894.0,54926145552.0,33228032345.0
30824,FPA,fisher & paykel appliances,2013,,,,,,,,,,,
30825,FPC,fat prophets global contrarian fund,2013,,,,,,,,,,,
30826,FPH,fisher & paykel healthcare,2013,-49771341.0,2.1,11.5,94182445.0,1137783183.6,278173940.0,449307605.0,0.207,13748395.0,496306964.0,197662066.0
30827,FPP,fat prophets global property fund,2013,,,,,,,,,,,
30828,FRB,firebird metals,2013,,,,,,,,,,,
30829,FRE,firebrick pharma,2013,,,-0.02,,1896219.05,,,2.9135000000000004,,136901.0,192770.0
30830,FRI,finbar,2013,-611529.0,1.25,16.29,95770679.0,273597742.1,,,0.1537,,397018131.0,191214673.0
30831,FRM,farm pride foods,2013,-2324000.0,0.09,1.09,4275000.0,4690314.88,34974000.0,102788000.0,0.0269,13280000.0,59798000.0,37341000.0
30832,FRS,forrestania resources,2013,,,,,,,,,,,
30833,FRS1,ferraus,2013,,,,,,,,,,,
30834,FRU,frucor beverages,2013,,,,,,,,,,,
30835,FRX,flexiroam,2013,,,,,,,,,,,
30836,FSA,fsa,2013,-540365.0,0.7,8.51,239955469.0,87514053.9,448171.0,47046226.0,0.35710000000000003,3660909.0,334156897.0,275397717.0
30837,FSE,firestone energy,2013,-2733.0,0.01,-0.19,22988316.0,17748493.61,4298379.0,24972.0,-0.11810000000000001,8198499.0,83618704.0,34087130.0
30838,FSF,fonterra shareholders' fund,2013,,6.42,12.28,,693162970.2,,,,,696420680.0,696420680.0
30839,FSG,field solutions,2013,,,-0.02,,1896219.05,,,2.9135000000000004,,136901.0,192770.0
30840,FSI,flagship investments,2013,0.0,1.31,0.84,,31857943.5,,,0.005699999999999999,,37278000.0,1409000.0
30841,FSN,fusion resources,2013,,,,,,,,,,,
30842,FST,folkestone social infrastructure fund,2013,0.0,2.14,28.53,34702000.0,60883000.0,,,0.08869999999999999,,107271000.0,36699000.0
30843,FST1,first australian building society,2013,0.0,,28.53,,,,,0.08869999999999999,,107271000.0,36699000.0
30844,FTC,fintech chain,2013,-234175.0,1.6,-0.45,,1015858240.0,255175.0,208694.0,-0.8362999999999999,,3869248.0,526506.0
30845,FTE,forte energy nl,2013,-1771588.0,0.01,-0.36,1172992.0,9964550.9,175264.0,312268.0,-0.10679999999999999,,31661461.0,1840261.0
30846,FTH,fifth element resources,2013,,,,,,,,,,,
30847,FTL,firetail resources,2013,,,,,,,,,,,
30848,FTZ,fertoz,2013,,,,,,1423.0,,0.0,,5453235.0,107456.0
30849,FUEL,betashares global energy companies etf-currency hedged,2013,,,,,,,,,,,
30850,FUL,fulcrum equity,2013,,,,,,,,,,,
30851,FWD,fleetwood,2013,-43470000.0,3.6,20.78,11000.0,217881428.4,114471000.0,333666000.0,0.07780000000000001,44610000.0,312600000.0,98509000.0
30852,FXG,felix gold,2013,,,,,,,,,,,
30853,FXJ,fairfax media,2013,-60584000.0,0.49,-0.7,353889000.0,1164218083.88,478933000.0,2033786000.0,-0.1013,284323000.0,3016691000.0,1200496000.0
30854,FXR,fox resources,2013,-2630672.0,0.02,-4.44,,9800855.34,1948338.0,1875792.0,-1.9909999999999999,7336779.0,23527974.0,14121557.0
30855,FYA,fortune asia,2013,,,,,,,,,,,
30856,FYI,fyi resources,2013,,0.05,-1.94,,2650555.9,682.0,,-0.4128,,2495418.0,170430.0
30857,FZO,family zone cyber safety,2013,,,,,,,,,,,
30858,FZR,fitzroy river,2013,0.0,0.33,9.44,,29960138.34,0.0,209000.0,0.3002,,12753000.0,40000.0
30859,G1A,galena mining,2013,,,,,,,,,,,
30860,G50,gold 50,2013,,,,,,,,,,,
30861,G6M,6 metals,2013,0.0,0.05,-1.15,,4440715.39,1016849.0,,-0.5864,,2028613.0,181740.0
30862,G79,goldoz,2013,-7930257.0,,-0.18,1007351.0,4470816.47,5127869.0,3491266.0,-0.2465,506000.0,29752583.0,7328250.0
30863,G88,golden mile resources,2013,,,,,,,,,,,
30864,GAL,galileo mining,2013,-367926.0,0.01,-0.1,,1629385.03,2430.0,,-0.26780000000000004,,1412181.0,138786.0
30865,GAP,gale pacific,2013,-2497000.0,0.26,3.07,462000.0,77152242.96,34669000.0,120469000.0,0.1092,13913000.0,117887000.0,34723000.0
30866,GAS,state gas,2013,,,,,,,,,,,
30867,GAS1,gasnet australia,2013,,,,,,,,,,,
30868,GAU,great australian resources,2013,,,,,,,,,,,
30869,GBA,grandbridge,2013,-309.0,0.03,-1.15,,931263.76,8000.0,291846.0,-0.0268,,17044303.0,4863066.0
30870,GBE,globe metals & mining,2013,-10839000.0,0.05,-5.4,,11677973.94,1616000.0,,-0.2747,,44705000.0,1080000.0
30871,GBG,gindalbie metals,2013,-4876000.0,0.11,-10.62,,164136973.11,1886000.0,57000.0,-0.2236,,647885000.0,2120000.0
30872,GBI,genera biosystems,2013,-443832.0,0.1,-2.85,,8724524.34,514568.0,46568.0,-0.5331,,5241692.0,997022.0
30873,GBM,gbm gold,2013,-6802.0,0.02,-0.45,,10684559.1,972178.0,160437.0,-0.3833,1678911.0,10665432.0,7921965.0
30874,GBND,betashares sustainability leaders dvrsfd bond etf - cur hdg,2013,,,,,,,,,,,
30875,GBP,global petroleum,2013,-1011123.0,0.1,-0.65,,19944478.7,25165.0,75494.0,-0.0242,,32557557.0,491215.0
30876,GBR,great boulder resources,2013,,,,,,,,,,,
30877,GBT,gbst,2013,-1909000.0,1.7,9.06,11299000.0,113154932.5,5223000.0,83011000.0,0.1288,4473000.0,90737000.0,45138000.0
30878,GBZ,gbm resources,2013,-5870842.0,0.02,-0.65,,7857960.07,444971.0,383737.0,-0.1119,,15885351.0,446085.0
30879,GC1,glennon small companies,2013,,,,,,,,,,,
30880,GCA,gec asian value fund,2013,,,,,,,,,,,
30881,GCE,gec eurogrowth fund,2013,,,,,,,,,,,
30882,GCG,greencap,2013,-883000.0,0.05,0.28,,12188445.89,2469000.0,63509000.0,0.0286,23000.0,65387000.0,10457000.0
30883,GCH,gec australian healthcare fund,2013,,,,,,,,,,,
30884,GCI,gryphon capital income trust,2013,,,,,,,,,,,
30885,GCL,gloucester coal,2013,,,,,,,,,,,
30886,GCM,garda capital,2013,,,,,,,,,,,
30887,GCN,goconnect,2013,-6579.0,0.01,-0.22,1127562.0,6849598.93,18814.0,398161.0,3.176,,4638593.0,5285349.0
30888,GCR,golden cross resources,2013,-1552000.0,,-0.93,,5447604.0,480000.0,104000.0,-0.7478,,17400000.0,467000.0
30889,GCX,gcx metals,2013,-1201522.0,0.06,-1.88,,3481750.04,39065.0,,-0.0741,,9794505.0,68156.0
30890,GCX1,golden china resources,2013,,,,,,,,,,,
30891,GCY,gascoyne resources,2013,-6508764.0,0.14,-0.19,,22157732.8,129421.0,4356.0,-0.0123,,23531127.0,889060.0
30892,GDA,good drinks australia,2013,-5984472.0,0.19,0.25,5612564.0,75265135.67,20944352.0,22649012.0,0.0537,48297.0,33108409.0,17066043.0
30893,GDA1,gondwana resources,2013,0.0,0.07,-2.08,,1292133.0,520.0,1468026.0,5.6733,180114.0,456327.0,519463.0
30894,GDC,global data centre,2013,,,,,,,,,,,
30895,GDF,garda diversified property fund,2013,,,,,,,,,,,
30896,GDG,generation development,2013,-321000.0,0.17,4.75,,16366089.46,399000.0,,-0.3243,,393704000.0,381692000.0
30897,GDI,gdi property,2013,,,,170000000.0,,,,0.0,,709300000.0,174500000.0
30898,GDL,guangdong building industries,2013,,,,,,,,,,,
30899,GDO,gold one international,2013,,,,,,,,,,,
30900,GDX,vaneck gold miners etf,2013,,,,,,,,,,,
30901,GEAR,betashares geared australian equity fund,2013,,,,,,,,,,,
30902,GED,golden deeps,2013,-971100.0,0.02,-0.94,,1863254.2,328026.0,282389.0,-0.2126,,4716161.0,242250.0
30903,GEE1,ges international,2013,,,,,,,,,,,
30904,GEG,grays ecommerce,2013,-75841.0,,0.96,,417577.17,,,-2.4036,,306671.0,202262.0
30905,GEG1,greenchip emerging growth,2013,,,,,,,,,,,
30906,GEM,g8 education,2013,-10500000.0,3.16,11.28,110436000.0,948956592.04,18069000.0,273126000.0,0.1059,3778000.0,481966000.0,177180000.0
30907,GEN,genmin,2013,,,,,,,,,,,
30908,GEN2,genesis research & development,2013,,,,,,,,,,,
30909,GES,genesis resources,2013,-3607310.0,0.09,-1.49,,12598161.12,213032.0,276.0,-0.2249,,9768306.0,1786790.0
30910,GFD,green's foods,2013,,,,,,,,,,,
30911,GFF,goodman fielder,2013,-78600000.0,0.73,5.24,760800000.0,1437336017.14,511500000.0,2161600000.0,0.047,52800000.0,2776800000.0,1224500000.0
30912,GFI,global fortune investment,2013,,,,,,,,,,,
30913,GFL,global masters fund,2013,0.0,1.07,-0.43,,9221990.7,,,-0.0036,,10546390.0,407121.0
30914,GFN,gefen international a.i,2013,,,,,,,,,,,
30915,GFS,gasfields,2013,-802335.0,0.02,-0.2,,14014356.8,19890.0,,-0.07719999999999999,,19618396.0,2573400.0
30916,GFY,godfreys,2013,,,,,,,,,,,
30917,GGB,ggg resources plc,2013,,,,,,,,,,,
30918,GGE,grand gulf energy,2013,-4492802.0,,-0.29,,2991995.48,5162200.0,3553341.0,-0.1306,,17436581.0,837211.0
30919,GGG,greenland minerals,2013,-2341000.0,0.2,-1.53,,117787446.75,1505000.0,41000.0,-0.1231,,72072000.0,842000.0
30920,GGL1,gribbles   (the),2013,,,,,,,,,,,
30921,GGN,gallery gold,2013,,,,,,,,,,,
30922,GGOV,betashares global government bond 20+ year etf - currency hedged,2013,,,,,,,,,,,
30923,GGU,gec global fund,2013,,,,,,,,,,,
30924,GGUS,betashares geared u.s. equity fund-currency hedged (hedge fund),2013,,,,,,,,,,,
30925,GGX,gas2grid,2013,-6750913.0,0.03,-1.41,2290000.0,20688411.78,111511.0,,-0.698,,18315021.0,6247624.0
30926,GHC,generation healthcare reit,2013,0.0,1.1,8.16,124990000.0,108504942.7,,,0.062400000000000004,,236348000.0,139372000.0
30927,GHG,grand hotel,2013,,,,,,,,,,,
30928,GHT,geothermal resources,2013,,,,,,,,,,,
30929,GIA,giaconda,2013,,,,,,,,,,,
30930,GIB,gibb river diamonds,2013,-774781.0,0.01,-3.27,,1772851.66,89585.0,315382.0,-0.5838,,6971729.0,124354.0
30931,GID,"gi dynamics, inc",2013,-1374608.0,0.75,-11.75,,299925555.0,1665176.0,2520116.0,-0.5703,64818.0,77475413.0,7755923.0
30932,GIR,giralia resources nl,2013,,,,,,,,,,,
30933,GJT,galileo japan trust,2013,0.0,0.75,-78.31,148961000.0,6083499.0,,,-0.09300000000000001,,668925000.0,597897000.0
30934,GL1,global lithium resources,2013,,,,,,,,,,,
30935,GLA,gladiator resources,2013,-3087363.0,0.01,-0.06,,1397911.33,74380.0,248956.0,-0.009300000000000001,,16061527.0,749968.0
30936,GLB,globe international,2013,-717000.0,0.35,-14.37,,14512336.3,1715000.0,84111000.0,-0.2419,,59063000.0,19989000.0
30937,GLE,glg corp,2013,-1273315.0,0.28,4.53,245822.0,20748000.0,2284636.0,248485175.0,0.0643,43173045.0,100626415.0,48420485.0
30938,GLG,gerard lighting,2013,,,,,,,,,,,
30939,GLH,global health,2013,-825715.0,0.03,4.02,,816493.95,2197472.0,4539302.0,0.8181999999999999,55080.0,3712846.0,2509801.0
30940,GLIN,amp capital global infrastructure securities fund (unhedged),2013,,,,,,,,,,,
30941,GLL,galilee energy,2013,-9000.0,0.13,-4.27,,19778260.58,118000.0,17000.0,-0.22870000000000001,,29629000.0,1227000.0
30942,GLN,galan lithium,2013,-3056.0,0.04,-1.68,,1180000.04,1838.0,93750.0,-0.29100000000000004,,1754536.0,47210.0
30943,GLS,gullivers travel,2013,,,,,,,,,,,
30944,GLV,global oil and gas,2013,-1575856.0,,-0.02,,6226965.14,1301.0,45169.0,-0.0758,,4985925.0,85131.0
30945,GLY,glory resources,2013,-2473730.0,0.05,-1.15,,12317405.35,280611.0,108098.0,-0.057,,46296314.0,296182.0
30946,GMA,genworth mortgage insurance australia,2013,,,,,,1585000.0,,0.0,137741000.0,4009725000.0,1798874000.0
30947,GMC,gulf manganese,2013,-223747.0,0.01,-0.14,,2482169.29,0.0,100000.0,-0.6357,448000.0,1603641.0,769538.0
30948,GMD,genesis minerals,2013,-21216.0,0.02,-2.18,,3313155.98,9333.0,,-3.2230000000000003,,1123129.0,207109.0
30949,GME,gme resources,2013,0.0,0.02,-0.26,,8462605.01,4117.0,1450.0,-0.028300000000000002,,33311301.0,77911.0
