ASX Code,Company Name,Item,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
AFY,Afterpay Holdings Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , ,--,1.44, , , , , , 
AGB,Atlantic Gold Corporation,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , ,--, , , , , , , , , 
AGC,Australian Gold and Copper Ltd,Annual Ratio Analysis - Year End Share Price ($),0.25,0.35,0.23,0.20,1.80,1.30,1.55, , , , , , , , , , , , , ,--,0.14, 
AGC1,Agincourt Resources Limited,Annual Ratio Analysis - Year End Share Price ($),0.25,0.35,0.23,0.20,1.80,1.30,1.55, , , , , , , , , , , , , , , , 
AGD,Austral Gold Limited,Annual Ratio Analysis - Year End Share Price ($),0.07,0.09,0.07,0.04,0.04,0.05,0.04,0.24,0.16,0.09,0.18,0.29,0.14,0.11,0.08,0.15,0.17,0.15,0.06,0.09,0.21,0.08, 
AGE,Alligator Energy Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , ,--,0.09,0.10,0.03,0.03,0.04,0.01,0.01,0.01,0.00,0.00,0.04, 
AGF,AMP Capital China Growth Fund,Annual Ratio Analysis - Year End Share Price ($), , , , , , ,--,1.58,0.83,1.06,0.81,0.65,0.67,0.82,1.08,1.11, , , , , , , 
AGG,AngloGold Ashanti Limited,Annual Ratio Analysis - Year End Share Price ($),54.79,7.25,12.00,12.80,9.40,13.40,11.90,10.10,7.60,9.00,9.84,8.37,5.91,2.63,2.10, , ,2.54,3.49,6.47,6.06,5.69, 
AGH,Althea Group Holdings Limited,Annual Ratio Analysis - Year End Share Price ($), , , ,--,1.76,0.46,0.16,0.04,0.03,0.01,0.01,0.01,0.01,0.01, ,0.01, , ,--,1.01,0.32,0.30,0.06
AGH1,Australian Growth Properties Limited,Annual Ratio Analysis - Year End Share Price ($),0.50,0.77,0.78, , , , , , , , , , , , , , , , , , , , 
AGI,Ainsworth Game Technology Limited,Annual Ratio Analysis - Year End Share Price ($),--,--,1.12,0.38,0.50,0.46,0.34,0.40,0.09,0.07,0.09,0.36,2.10,4.03,3.74,2.57,2.16,2.16,1.04,0.67,0.41,1.24,0.96
AGJ,Agricultural Land Trust,Annual Ratio Analysis - Year End Share Price ($), , , ,0.90,0.72,0.51,0.47,0.45,0.27,0.15,0.13,0.14,0.17,0.14,0.08,0.08,0.04,0.04,0.03,0.04,0.03,0.03, 
AGL,AGL Energy Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , ,--,15.17,14.30,13.45,14.70,14.65,14.77,14.48,15.48,15.55,19.29,25.50,22.48,20.01,17.05,8.20,8.25
AGL1,Australian Gas Light Company (The),Annual Ratio Analysis - Year End Share Price ($),9.95,8.48,9.85,10.95,12.13,14.23,17.51, , , , , , , , , , , , , , , , 
AGM,Australian Governance and Ethical Index Fund,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , , , ,1.93,1.61, , 
AGM1,Allegiance Mining NL,Annual Ratio Analysis - Year End Share Price ($),0.07,0.04,0.05,0.20,0.13,0.14,0.51,1.07, , , , , , , , , , , , , , , 
AGN,Argenica Therapeutics Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , ,--, , , , , , , , , , , ,--,0.20,0.43
AGN2,Australian Gemstone House Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , ,--, , , , , , , , , , , , , , 
AGO,Atlas Iron Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , ,0.20,0.51,1.38,3.68,1.66,2.11,3.73,2.02,0.74,0.63,0.12,0.01,0.01,0.04, , , , 
AGP,Anglo Pacific Group Plc,Annual Ratio Analysis - Year End Share Price ($),0.48,0.55,0.76,1.10,2.25,2.75,3.30,3.95,3.26,2.75, , , , , , , , , , , , , 
AGR,Aguia Resources Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , ,--,0.17,0.10,0.57,0.79,0.15,0.06,0.04,0.16,0.12,0.42,0.20,0.12,0.04,0.08, 
AGS,Alliance Resources Limited,Annual Ratio Analysis - Year End Share Price ($),0.09,0.07,0.05,0.03,0.03,0.06,0.26,1.74,1.35,0.69,0.28,0.19,0.20,0.10,0.16,0.08,0.04,0.09,0.09,0.10,0.17,0.15, 
AGU,Aurium Resources Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , ,0.04,0.03,0.02,0.03,0.01, , , , , , , , , , 
AGVT,BetaShares Australian Government Bond ETF,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , , , , ,52.26,50.68, 
AGX1,Antipodes Global Shares (Quoted Managed Fund),Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , , , ,5.28,5.13,5.73, 
AGY,Argosy Minerals Limited,Annual Ratio Analysis - Year End Share Price ($),0.20,0.27,0.12,0.25,0.09,0.05,0.07,0.61,0.05,0.06,0.04,0.15,0.09,0.03,0.00,0.00,0.03,0.26,0.14,0.08,0.08,0.32, 
AGZ,A.G.D. Mining Limited,Annual Ratio Analysis - Year End Share Price ($),0.02,0.01,0.01,0.01,0.22,0.18, , , , , , , , , , , , , , , , , 
AHA1,Ashanti Goldfields Company Limited,Annual Ratio Analysis - Year End Share Price ($),4.20,7.00, , , , , , , , , , , , , , , , , , , , , 
AHC,Austco Healthcare Limited,Annual Ratio Analysis - Year End Share Price ($),0.37,0.28,0.35,1.25,1.84,0.36,0.50,0.40,0.23,0.10,0.10,0.04,0.03,0.07,0.33,0.14,0.05,0.08,0.06,0.08,0.07,0.12,0.10
AHC1,AHC Limited,Annual Ratio Analysis - Year End Share Price ($),0.37,0.28,0.35,1.25,1.84,2.35,2.85,3.60,3.30,2.35,2.10,2.20,2.20,2.10, , , , , , , , , 
AHF,Australian Dairy Nutritionals Group,Annual Ratio Analysis - Year End Share Price ($), , , , , , ,0.55,0.55,0.07,0.01,0.02,0.02,0.01,0.01,0.02,0.20,0.17,0.12,0.15,0.16,0.07,0.05, 
AHF1,Australian Healthcare Investment Fund,Annual Ratio Analysis - Year End Share Price ($),0.20,0.12, , , , , , , , , , , , , , , , , , , , , 
AHG,Automotive Holdings Group Limited,Annual Ratio Analysis - Year End Share Price ($), , , , ,--, ,2.05,4.35,2.25,1.43,2.25,2.23,2.47,3.20,3.65,3.99,3.76,3.35,2.85,2.80, , , 
AHG2,Advance Healthcare Group Limited,Annual Ratio Analysis - Year End Share Price ($),0.12,0.08,0.05,0.20,0.07,0.04,0.04,0.02, , , , , , , , , , , , , , , 
AHI,Advanced Human Imaging Ltd,Annual Ratio Analysis - Year End Share Price ($), , , , , , , ,3.59,0.09, , , , , , ,--,0.06,0.07,0.38,0.17,0.28,1.31, 
AHI2,Allco HIT Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , ,3.59,0.09, , , , , , , , , , , , , , 
AHJ,Air Change International Limited,Annual Ratio Analysis - Year End Share Price ($),--,0.08,0.05,0.04,0.23,0.21,0.23,0.21,0.14,0.10,0.10,0.10,0.10,0.10,0.10,0.10, , , , , , , 
AHK,Ark Mines Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , ,0.19,0.08,0.08,0.08,0.05,0.14,0.12,0.07,0.01,0.03,0.03, 
AHL,Adrad Holdings Limited,Annual Ratio Analysis - Year End Share Price ($),0.26,0.05,0.07,0.07,0.03,0.03, ,0.03,0.01,0.02,0.01,0.00,0.00, ,0.00,0.02,0.18,0.03,0.01,0.01,0.01, , 
AHN,Athena Resources Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , ,0.60,0.12,0.05,0.07,0.10,0.06,0.02,0.03,0.01,0.02,0.03,0.04,0.03,0.02,0.02, 
AHO,Australian Hotel Fund,Annual Ratio Analysis - Year End Share Price ($),0.72,0.59,0.36,0.34,0.41,0.62,0.67,0.35, , , , , , , , , , , , , , , 
AHQ,Allegiance Coal Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , ,--,0.10,0.01,0.01,0.01,0.00,0.03,0.04,0.07,0.07,0.71, 
AHR,Anchor Resources Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , ,0.09,0.05,0.12,0.30,0.20,0.19,0.19,0.03,0.03,0.02,0.02, , , , 
AHU,Allco Hybrid Investment Trust,Annual Ratio Analysis - Year End Share Price ($), , , , ,--,5.30,5.60,--,4.00, , , , , , , , , , , , , , 
AHX,Apiam Animal Health Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , ,--,1.49,0.70,0.75,0.52,0.46,0.96,0.69
AHX1,Australian Hospital Care Limited ,Annual Ratio Analysis - Year End Share Price ($),0.48, , , , , , , , , , , , , , , , , , , , , , 
AHY,Asaleo Care Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , ,--,1.66,1.59,1.48,1.50,0.92,1.06,1.35, , 
AIA,Auckland International Airport Limited,Annual Ratio Analysis - Year End Share Price ($),2.05,3.05,3.85,5.40,6.14,2.22,1.79,3.05,1.51,1.30,1.52,1.70,1.91,2.51,3.64,4.38,6.20,6.77,6.23,9.32,6.16,6.76,6.48
AIB,Aurora Global Income Trust,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , ,7.05,8.40,1.15,1.21,1.00,1.01,0.88,0.89,0.74,0.82,0.29,0.09,0.05,0.10,0.09
AIE,Autodom Limited,Annual Ratio Analysis - Year End Share Price ($),0.17,0.18,0.15,0.16,0.12,0.14,0.39,0.10,0.06,0.02,0.06,0.02,0.02, , , , , , , , , , 
AIG,Aircruising Australia Limited,Annual Ratio Analysis - Year End Share Price ($),0.12,0.07,0.07,0.05,0.09,0.08,0.06,0.21,0.21,0.10,0.11,0.08,0.08, , , , , , , , , , 
AIH,Alinta Infrastructure Holdings Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , ,--, , , , , , , , , , , , , , , , , 
AII,Almonty Industries Inc,Annual Ratio Analysis - Year End Share Price ($), , , , , ,0.21,0.27,0.26,0.17,0.20, , , , , , , , , , ,--,0.95, 
AII2,Abra Mining Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , ,0.21,0.27,0.26,0.17,0.20, , , , , , , , , , , , , 
AIM,Ai-Media Technologies Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , , , ,--, ,0.86,0.24
AIO,Asciano Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , ,3.47,1.33,1.62,1.64,4.35,5.02,5.63,6.65,8.87, , , , , , 
AIP,AMP Industrial Trust,Annual Ratio Analysis - Year End Share Price ($),1.05,0.98,1.10,1.18, , , , , , , , , , , , , , , , , , , 
AIQ,Alternative Investment Trust,Annual Ratio Analysis - Year End Share Price ($), , , , ,--,4.71,4.28,3.15,0.94,1.03,1.07,0.64,0.41,0.20,0.14,0.10,0.09,0.09,0.10,0.12,0.10,0.13, 
AIR,Astivita Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , ,--,0.92,0.93,0.29,0.14,0.14,0.10,0.08,0.03,0.07,1.25,0.70,0.90, 
AIS,Aeris Resources Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , ,--,0.80,0.36,0.01,0.00,0.01,0.03,0.04,0.16,0.07,0.03,0.20,0.07
AIV,Activex Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , ,0.14,0.13,0.08,0.07,0.06,0.05,0.02,0.01,0.02,0.04,0.01,0.20,0.12,0.20,0.13,0.17, 
AIY,Authorised Investment Fund Limited,Annual Ratio Analysis - Year End Share Price ($),0.23,0.30,0.14,0.11,0.17,0.10,0.04,0.04,0.06,0.03,0.04,0.04,0.01,0.04,0.03,0.03,0.04,0.01,0.03,0.03,0.03,0.03, 
AIZ,Air New Zealand Limited,Annual Ratio Analysis - Year End Share Price ($),1.77,1.17,0.57,0.47,0.36,1.32,0.96,2.39,0.86,0.74,0.87,0.86,0.67,1.22,1.94,2.25,1.99,3.11,2.95,2.59,1.24,1.44,0.51
AJA,Astro Japan Property Group,Annual Ratio Analysis - Year End Share Price ($), , , , , ,1.21,1.68,1.77,0.81,0.37,0.33,2.83,2.88,3.00,4.08,4.96,6.87,6.35, , , , , 
AJD,Asia Pacific Data Centre Group,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , ,1.07,1.06,1.26,1.47,1.75,1.92, , , , 
AJJ,Asian American Medical Group Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , ,0.14,0.02,0.01,0.06,0.10,0.09,0.14,0.07,0.08,0.12,0.10,0.10,0.07,0.03,0.03, 
AJL,AJ Lucas Group Limited,Annual Ratio Analysis - Year End Share Price ($),1.65,1.15,0.82,1.40,1.57,1.29,0.87,1.96,6.27,3.18,2.23,1.35,1.05,1.20,0.93,0.39,0.18,0.22,0.33,0.08,0.04,0.03,0.05
AJO,Armstrong Jones Office Fund,Annual Ratio Analysis - Year End Share Price ($), , ,1.79, , ,1.79, , , , , , , , , , , , , , , , , 
AJQ,Armour Energy Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , ,--,0.28,0.23,0.15,0.04,0.06,0.07,0.09,0.07,0.02,0.03, 
AJR1,Armstrong Jones Retail Fund ,Annual Ratio Analysis - Year End Share Price ($),0.80, , , , , , , , , , , , , , , , , , , , , , 
AJX,Alexium International Group Limited,Annual Ratio Analysis - Year End Share Price ($),1.10,1.09,1.10,0.96,1.09,0.51,0.06, ,0.02,0.01,0.11,0.09,0.08,0.12,0.10,0.63,0.70,0.56,0.12,0.15,0.06,0.05,0.02
AJY,Asaplus Resources Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , ,--,0.23,0.24,0.24,0.24,0.18,0.12,0.12,0.12,0.06, 
AKE,Allkem Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , ,--,0.48,0.59,1.70,2.06,1.84,1.39,2.26,2.10,4.79,3.47,5.17,2.82,2.31,6.47,10.31
AKF,Ask Funding Limited,Annual Ratio Analysis - Year End Share Price ($), ,--,0.07,0.05,0.04,0.10,0.40,0.67,0.49,0.18,0.24,0.14,0.15,0.12,0.15,0.07,0.04,0.06,0.02, , , , 
AKG,Academies Australasia Group Limited,Annual Ratio Analysis - Year End Share Price ($),0.91,0.20,0.19,0.20,0.16,0.09,0.08,0.16,0.50,0.30,0.38,0.55,0.46,0.78,1.32,0.66,0.23,0.18,0.38,0.43,0.23,0.24,0.27
AKI,African Iron Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , ,0.20,0.08,0.06,0.10,0.24, , , , , , , , , , , 
AKL,Auckland Real Estate Trust,Annual Ratio Analysis - Year End Share Price ($), , , , , , ,0.95,0.92,0.30,0.15,0.12,0.85,0.47,0.36,0.21,0.12,0.05,0.01,0.00,0.95,0.94,0.77, 
AKM,Aspire Mining Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , ,0.29,0.07,0.02,0.08,0.57,0.15,0.05,0.04,0.02,0.03,0.02,0.02,0.02,0.09,0.07, 
AKN,AuKing Mining Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , ,--,0.19,0.17,0.09,0.18,0.11,0.04,0.03,0.03,0.01,0.01,0.00,0.00,0.00,0.13, 
AKO,AKORA Resources Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , , , , ,--,0.23, 
AKP,Audio Pixel Holdings Limited,Annual Ratio Analysis - Year End Share Price ($), , , , ,--,0.75,0.37,0.27,0.20,0.16,4.60,6.00,5.60,3.80,9.86,8.45,14.15,16.82,20.22,15.35,24.05,22.50, 
AKR,Astra Capital Limited,Annual Ratio Analysis - Year End Share Price ($), ,0.04,0.07,0.01,0.03,0.01,0.05,0.07,0.01,0.66,0.79, , , , , , , , , , , , 
AKS,Australian Masters Corporate Bond Fund No1 Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , ,104.17, , , , , , , , , , , , 
AKT,Australian Masters Corporate Bond Fund No2 Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , ,101.94, , , , , , , , , , , , 
AKU,Australian Masters Corporate Bond Fund No3 Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , ,104.00,62.00, , , , , , , , , , , 
AKW,Arturus Capital Limited,Annual Ratio Analysis - Year End Share Price ($),5.35,3.37,1.64,0.75,0.63,0.69,1.74,0.72,0.07,--,0.10,0.01, , , , , , , , , , , 
AKX,Australian Masters Corporate Bond Fund No4 Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , ,97.42,29.81, , , , , , , , , , 
AKY,Australian Masters Corporate Bond Fund No5 Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , ,98.84,83.72,81.11,72.35,19.15, , , , , , , 
AL3,AML3D Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , , , ,--,0.15,0.20,0.05
AL8,Alderan Resources Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , ,--,0.47,0.89,0.04,0.14,0.04, 
ALA,Arovella Therapeutics Limited,Annual Ratio Analysis - Year End Share Price ($), ,--,0.11,0.50,0.32,0.16,0.16,0.14,0.17,0.03,0.03,0.02,0.01,0.03,0.05,0.03,0.02,0.02,0.01,0.00,0.04,0.06,0.02
ALA1,Alpha Healthcare Limited ,Annual Ratio Analysis - Year End Share Price ($),0.18, , , , , , , , , , , , , , , , , , , , , , 
ALB,Albion Resources Limited,Annual Ratio Analysis - Year End Share Price ($), , , ,--,0.52,0.85,1.70,3.13,0.14,0.04,0.12,0.07,0.07, , , , , , , ,--,0.18, 
ALB1,Albidon Limited,Annual Ratio Analysis - Year End Share Price ($), , , ,--,0.52,0.85,1.70,3.13,0.14,0.04,0.12,0.07,0.07, , , , , , , , , , 
ALC,Alcidion Group Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , ,--,0.20,0.05,0.02,0.02,0.04,0.04,0.07,0.05,0.12,0.14,0.40,0.11
ALD,Ampol Limited,Annual Ratio Analysis - Year End Share Price ($),2.10,1.43,2.14,--,0.24,0.22,0.37,0.43,0.59,0.41,0.37,11.77,19.21,20.05,34.21,37.70,30.46,34.05,25.48,33.95,28.42,29.66, 
ALD2,Allied Gold Mining PLC,Annual Ratio Analysis - Year End Share Price ($), , , ,--,0.24,0.22,0.37,0.43,0.59,0.41,0.37,2.16, , , , , , , , , , , 
ALF,Australian Leaders Fund Limited,Annual Ratio Analysis - Year End Share Price ($), , , , ,0.90,0.88,1.08,1.16,0.81,1.04,1.08,1.27,1.18,1.42,1.73,1.23,1.45,1.21,1.03,0.91,0.87, , 
ALG,Ardent Leisure Group,Annual Ratio Analysis - Year End Share Price ($),0.81,0.52,0.67,0.78,1.06,1.97,2.50,3.30,1.49,1.42,0.99,1.27,1.27,1.72,2.71,2.17,1.88,1.88,1.98,1.05,0.39,0.98,1.40
ALH,Australian Leisure and Hospitality Group,Annual Ratio Analysis - Year End Share Price ($), , , ,--,2.48, , , , , , , , , , , , , , , , , , 
ALI,Argo Global Listed Infrastructure Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , ,--,1.83,1.85,1.80,2.26,2.07,2.18,2.32
ALK,Alkane Resources Ltd,Annual Ratio Analysis - Year End Share Price ($),0.22,0.25,0.36,0.38,0.22,0.21,0.24,0.33,0.14,0.35,1.00,0.91,0.68,0.30,0.27,0.28,0.20,0.23,0.23,0.46,1.21,1.15,0.62
ALL,Aristocrat Leisure Limited,Annual Ratio Analysis - Year End Share Price ($),5.17,6.60,4.68,1.72,9.95,12.32,15.90,11.25,3.88,4.02,2.99,2.20,2.69,4.62,5.84,8.61,15.81,21.00,28.44,30.60,29.97,46.95, 
ALM,Alma Metals Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , ,0.79,0.17,0.07,0.07,0.61,0.17,0.07,0.07,0.07,0.04,0.09,0.02,0.01,0.01,0.02, 
ALM2,Aluminex Resources Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , ,--, , , , , , , , , , , , , , 
ALN,Alinta Limited,Annual Ratio Analysis - Year End Share Price ($),--,--,--,--,--,--, , , , , , , , , , , , , , , , , 
ALO,Alloggio Group Limited,Annual Ratio Analysis - Year End Share Price ($),0.70,0.66,0.64,0.61,0.62,0.70, , , , , , , , , , , , , , , ,--,0.12
ALO1,Auto Group Limited,Annual Ratio Analysis - Year End Share Price ($),0.70,0.66,0.64,0.61,0.62,0.70, , , , , , , , , , , , , , , , , 
ALQ,ALS Limited,Annual Ratio Analysis - Year End Share Price ($),4.45,4.85,6.06,4.34,6.12,9.41,14.80,22.10,25.00,13.60,29.55,46.35,67.23,10.47,7.33,4.96,3.99,6.14,7.42,7.59,5.56,9.68,13.40
ALQ1,Australian Liquor Group Limited ,Annual Ratio Analysis - Year End Share Price ($),0.90, , , , , , , , , , , , , , , , , , , , , , 
ALS,Alesco Corporation Limited,Annual Ratio Analysis - Year End Share Price ($),3.13,2.52,3.63,4.45,6.50,7.00,9.75,15.00,7.84,3.28,2.66,3.08,1.97, , , , , , , , , , 
ALT,Analytica Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , ,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.04,0.01,0.01,0.01,0.01,0.00,0.00,0.00, 
ALU,Altium Limited,Annual Ratio Analysis - Year End Share Price ($),5.00,5.00,1.08,0.39,0.36,0.19,0.30,1.25,0.55,0.33,0.22,0.09,0.38,1.35,2.45,4.43,6.46,8.57,22.51,34.20,32.48,36.69,26.91
ALV,Alvo Minerals Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , , , , ,--,0.32, 
ALW,Alphawest Limited,Annual Ratio Analysis - Year End Share Price ($),0.20,0.20,0.14,0.12,0.48, , , , , , , , , , , , , , , , , , 
ALX,Atlas Arteria,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , ,--,1.52,1.35,1.67,2.75,3.20,4.07,5.05,6.29,6.26,7.83,6.50,6.92, 
ALY,Alchemy Resources Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , ,--,0.10,0.20,0.40,0.15,0.09,0.04,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.01, 
ALZ,Australand Property Group,Annual Ratio Analysis - Year End Share Price ($),1.24,1.85,1.44,1.61,1.81,2.07,2.00,2.32,0.26,0.52,2.91,2.40,3.40,3.85, , , , , , , , , 
